,date,content
284,2022-10-28 23:03:59+00:00,"@metpoliceuk 
Please take a special care of our ex PM and the most loving leader of the Billions in Pakistan Mr Muhammad Nawaz Shareef @NawazSharifMNS
(He is our red line)
His home in London is continuously under attack by the fascist goons of his opponent party in Pakistan #PTI https://t.co/1RKhDZJsXO"
285,2022-10-28 21:54:32+00:00,@FarooquiJameel Nayazi apny e fojiyon ko rol rha h.. and the situation is not good right now the enemies are happy and see us fighting with each other and offcourse they will plan something to attack us.. this is not good you are attacking and bashing ur own army..
286,2022-10-28 20:25:40+00:00,@MianNawaz_MNS Bombay attack Pakistan ne krwaya tha
287,2022-10-28 19:41:09+00:00,"@TahirMughalPml2 ٹھر جا کاکا لگتا وے تنو وی پھکی دنی پئ گی... سب کچھ کھول کے دیکھ... پٹواری اوي گھٹیا.....
I was NOT arrested, police have said the PML-N started the attack! JUSTICE ZINDABAD! Sharif mafia fail again! https://t.co/w5pvxMyxMq"
288,2022-10-28 19:20:57+00:00,Me trying to rationalize someone’s bad behavior is my toxic trait
289,2022-10-28 19:20:49+00:00,"@Aman_Pasha @RanaHumairHaya6 @AsadAToor As far as today's elections are concerned, please check the winning margins. The 50 million will play vital role if IK decided to attack Islamabad. SCBA President can play Trojan Horse at that time whereas Lahore Bar on roads of Punjab will amplify the protest on TV screens."
290,2022-10-28 19:05:32+00:00,"@KhawajaMAsif Ye wo Pakistani gai....jis ne india k khilaf 27 feb ko attack ka hukum diya...
Or tum wo pakistani ho jo indian k agay or na hi kisi jabir k agay bol saktay hoo, q k tum mangtay ho or ye azad gai...
Nahi samjho gay panday gi.."
291,2022-10-28 19:05:04+00:00,"Little Artin lost his whole family (parent and brother) in the ISIS terror attack in Shiraz.This terrible attack led to the martyrdom of 15 people and wounding of 27 others.Not any condemnation from Western HR advocates yet! Seems not all lives count for the GARDEN

#ShirazAttack https://t.co/01Holw9gp5"
292,2022-10-28 18:59:59+00:00,@ummchee Most likely isis style complex attack
293,2022-10-28 18:59:04+00:00,"@ZulkarnainMahar They are in clandestine ops, ISIS type complex attack can be used"
294,2022-10-28 18:48:45+00:00,"@RashidNasrulah کالے منہ والیا تم جو مرضی کرلو پر رہنا تسی کنجے وے ۔۔۔ترے منہ تے گوبر والا چھتر...
I was NOT arrested, police have said the PML-N started the attack! JUSTICE ZINDABAD! Sharif mafia fail again! https://t.co/ztIUKyLtBP"
295,2022-10-28 18:39:17+00:00,@ZulkarnainMahar I believe a complex attack will be used.
296,2022-10-28 18:32:54+00:00,"Imran Khan is finally upping the ante by mentioning the names. For me, the worry is that most likely they will make an attempt at Imran Khan’s life.This could be a complex attack on a long march or a Mumtaz Qadri type rogue guard. All bets are off."
297,2022-10-28 18:03:32+00:00,"Wasim, Waqar, Shoaib for a pace attack. (Spinners Saqi and Afridi). South Africa's pitches:

Aus scored 310 and won by 100
Ind chased 273
Eng scored 246 and still won by 100

Constructive criticism is healthy, but stop pretending they were not shit at world tournaments. https://t.co/ayQZFSAdTV"
298,2022-10-28 17:56:54+00:00,I be giving relationship advice with not one successful relationship under my belt
299,2022-10-28 17:36:04+00:00,@betterpakistan Mumbai attack ka ilzaam kis kutti k bachy ny pak army py lagya tha astroo matt bonka kr. Pak army hamri shan ha pak army zinda baad 😍
300,2022-10-28 17:24:04+00:00,"Please don't use dogs as slurs or to attack the other side. Dogs are the most amazing beings--loyal, loving, committed, and their love is unconditional. I wish more human were like dogs!💖 https://t.co/8oZ6pQNiTr"
301,2022-10-28 17:16:08+00:00,"Fifteen people have been shot dead and dozens wounded in an attack at the Shah Cheragh mausoleum in the Iranian city of Shiraz, state news agency Irna says. 
مُحَمَّد و آلِ مُحَمَّد کے پروانے مارے گۓ 
بسے  بساۓ  گھر  آج  پھر  اجاڑے  گۓ https://t.co/hDRDRdHtho"
302,2022-10-28 17:13:19+00:00,"@notyourhubby1 @always_nagging Haqeeqi azadi is: 
Fauji boarder pe 
Wakeel court men 
Aur chor jail men 

🤣 

Take easy bro, its not easy to attack a country unless you are strong as russia &amp; the other country is weak as ukraine"
303,2022-10-28 16:03:37+00:00,@ArfaSays_ Agr opening krni hi ha tu attack kry defensive ku khelty ha na koi boundaries or tum defend krna band kro nakli journalist
304,2022-10-28 15:57:20+00:00,Isn’t it attack on Federal govt @PresPMLNPunjab @ICT_Police @CMShehbaz @RanaSanaullahPK https://t.co/8bkR0EQXz0
305,2022-10-28 15:39:18+00:00,@hinaparvezbutt Nawaz Sharif ki bat q ni karti jb un ne kaha tha mumbai attack k liye terrorist Pakistan se gaye hamein pata hai ap kitne Pakistan k humdard ho
306,2022-10-28 15:31:06+00:00,"Hizbollah will not attack Israel (likely).

And tacitly Israel recognised by Lebanon.

Paperwork work completion coordinated by Biden Administration.

A very different middle East seems emerging now.

Israel, Lebanon strike ‘historic’ maritime border deal https://t.co/Hhatv0YvIK"
307,2022-10-28 15:24:39+00:00,Priest killed by gunmen in Pakistan attack – CNN https://t.co/e8RiB1UGk6
308,2022-10-28 14:46:30+00:00,"1000's of Pakistani's have taken to  streets to protest &amp; march against this jarring attack on democracy &amp; autonomy of country via Regime change operation. KHAN along with pakistan are charged to apply meaningful collective pressure for early elections. 
#حقیقی_آزادی_لانگ_مارچ https://t.co/ZRtHKZE5Hz"
309,2022-10-28 14:22:07+00:00,@Shoaib_Jatt ISe strike rotate kr ke khelna chayie ate hi attack nhi krna chayie
310,2022-10-28 13:04:51+00:00,Apress conference after Saqlain loses his match withZimbabwe It's easy to sit outside and talk do you know Rizwan played with a failed kidneys there was still an operation at Shan adress Babar still played a quick shotHaider had a heart attack andplayed despite Shadab hemorrhoids https://t.co/plWGYjFzrR
311,2022-10-28 12:47:22+00:00,"We condemn this attack in shiraz we stand with Victims
#ShirazAttack

""The awaited Avanger""
""Alajal Baqiyatullah"" https://t.co/mNlBioHlfu"
312,2022-10-28 12:19:24+00:00,@double_oh_rake @meripyarisooo I had a panic attack today for the very same reason :) no sadness prevailing for me pls
313,2022-10-28 12:12:10+00:00,@iqrarulhassan ARY is under attack
314,2022-10-28 11:24:00+00:00,"TTP commander Mudasir Iqbal through a video also accepted his involvement in the Army Public School Peshawar Attack that took the life of 141 children.
https://t.co/B0qMX4tzuT
#TTP #Afghanistan #Pakistan https://t.co/chsKeqXjQE"
315,2022-10-28 11:18:22+00:00,@abuzar_iii Bro attack in coming
316,2022-10-28 10:59:06+00:00,"Damp wood termites only attack most wood. They frequently attack the underground parts of shrubs, get rid of them.https://t.co/emBDA26rrc
0300 8000036
#TahirTermiteService  #termitecontrol  #pestcontrol #pestcontrolservice #termitetreatment  #termitespray #termitechemical https://t.co/GV9icZbyd5"
317,2022-10-28 10:58:24+00:00,@arslankhalid_m ✌️Hina butt ko heart attack hi na hojae
318,2022-10-28 10:57:09+00:00,"World No.1 &amp; 3rd ranked batter in the lineup.

4th ranked T20 team in the world.

probably the best fast bowling attack in the world rn.

Still lost to a team which is not even in top 10 ranking!

embarrassment and sheer disappointment.

#PAKvsZIM"
319,2022-10-28 10:41:01+00:00,guys i accidentally gave myself a panic attack 😂😭😂😭
320,2022-10-28 10:32:59+00:00,@Pola_620 Q personal attack krrhy Bhai🤣
321,2022-10-28 09:11:17+00:00,"Pandya bhi 14,15 over me attack krleta but he had brain and nerves to calm him down but is shoday ne socha hona ke 1 lag gya he 2sra marta ho achae tiktok edits bun jaye gaen or insta pr dm ajaye gaen simping krne wali bachiyoun ke or un mese koi 16-18 saal ki DR dhoondh lounga https://t.co/pI0DW2DT1N"
322,2022-10-28 09:04:54+00:00,@_noeleven11 @fatimaayaz042 wakhra dil da attack 😂😂😭😭
323,2022-10-28 07:19:49+00:00,Because the spoke against Imran khan yesterday and told government about policy to attack IK in advance. #DGISPR #DGISI #AzamSwati https://t.co/8M3uZP4pU1
324,2022-10-28 06:49:11+00:00,@TheRealPCB What about Zimbabwe bowling attack?
325,2022-10-28 06:32:31+00:00,@RatanRa39890196 @Chocomata2016 @AishaKh00681598 @Mr_ManmohanSing Aik country to abhi bata deta ho jahan hindu attack kartay hain... Us country ka name he india.
326,2022-10-28 06:30:56+00:00,@WazhmaAyoubi India world cup jeet jayn aur agla koe attack kry tu ham Pakistan ma rotiyan torryngy . shame
327,2022-10-28 05:16:29+00:00,@aftabbruh Not a bad deal to make mujahedinea who want to make a flower on canvas
328,2022-10-28 04:29:03+00:00,"Following the terrorist attack in the shrine of Ahmad ibn Musa (pbuh) in Shiraz on October 26, 2022, which led to the martyrdom and injury of tens of innocent men, women, and children, Imam Khamenei issued a message of condolence. The text of the message follows: https://t.co/FveDIJuVRS"
329,2022-10-28 04:12:31+00:00,@harjotbains ys. right attack. 95%Gov't employees are corrupt. narcotics and mobile can't enter jails flying 'but it's supplied with hefty payments to corrupt officials. continue with iron stick.
330,2022-10-27 23:27:44+00:00,"@CMShehbaz wow Counter attack by Shahbaz Sharif. You are right Mr. Shahbaz Sharif. By the way, I don't consider you as Prime Minister, but this is the first tweet of yours that I have liked👏👏👏👏"
331,2022-10-27 22:00:30+00:00,"Dgsi we are impressed he is brave honest patriot above all smiling shy soldier,Allah Pak bless you remain safe in our prayers. 
PAK ARMY AGRESSIVE IN ATTACK SOLID IN DEFENCE."
332,2022-10-27 21:39:14+00:00,@Mr__SiddiQui_ Bhae hr diu bandi bhi aesa nh h yee SB sy barra zalil h hamry sath kafi diu bandi kharry hn ye sb sy barra zalil h jesy hamry maslak mn bht aesy shaklyn hn...... Saray aik jesy nh hoty....firqa wariyat wali tweet na kia kryn jis sy kisi pory maslk py attack ho
333,2022-10-27 18:58:51+00:00,@Gotoxytop1 He should be beought back as opener and babar as one down.  And shan can come down as 2 down. If we want to go with babar rizwan then one of them needs to attack at start
334,2022-10-27 18:27:17+00:00,"Our bowling attack deserves better😭
#T20WorldCup https://t.co/yXp8En31bs"
335,2022-10-27 18:25:58+00:00,@HamidMirPAK Wohi IsI na jiss ny ap pr attack krwaya tha??? Bakool app ky
336,2022-10-27 18:08:02+00:00,"@hazharoon he is close friend of babar end of story 

they killed  instincts in fakhar ( as opener attack)

playing for individual milestones. and when time to defend pressure they choke"
337,2022-10-27 17:49:23+00:00,"@PTIofficial Sir would you reply on attack on hospital  by your nephew Hassan niazi!! Law and order couldn't keep pace with that figure even then nawaz sharif, zardari and you are tycoons.....we need to reconsider ourselves otherwise truck ki batti Ka dosra naam ap Han!"
338,2022-10-27 17:35:30+00:00,"@akeelbaloch786 @noureen4_saira @OsamaTayyab Pyary apki bat darust ha k jnb ny attack Kiya ha mgr ik bt btain Kya baba g ny kahi kaha ha k Jo humari bt ni krta usu Gali Do?
Baba g ny toh Jo Faiz Abad police walo ko b marny sy mana Kiya tha jab hum py shell or goliya bars rahi thi
Ap post mention kr k jwb dein mgr Gali ni"
339,2022-10-27 17:29:18+00:00,@cyalm DG ISI didn’t attack the populist politician. He only defended his agency from the latter’s repeated attacks.
340,2022-10-27 16:33:58+00:00,Brussels Terror Attack Victim Euthanized at Age 23 https://t.co/5Q0rwkfGfF via @medscape
341,2022-10-27 16:17:41+00:00,"@LarakaTayyara He can choke, he can have a cardiac arrest, he could have panic attack, the rope could break out what they were thinking"
342,2022-10-27 16:14:41+00:00,@wasimakramlive Pain ayna nu daso Kuch sharm kar lain har match main  awam ko heart attack lazmi Karwna hota
343,2022-10-27 16:08:50+00:00,"Best Bowling attack, number 1,4 batsman, talented Haider, Shadab, Nawaz ab in Sab ka Achaar daal Len hum Jab jeetna hi nahi Hai 😞"
344,2022-10-27 15:53:51+00:00,@ifrahkhalid33 Direct attack…😭😭
345,2022-10-27 15:43:27+00:00,"One of the worlds best team, best bowling attack, top T20 batsmen even then u lose😢😢"
346,2022-10-27 15:38:33+00:00,"@pak_cricketX Start main attack karty or bowler ko under pressure le kar aty too is situation MN he na aty lkn ..  hum ne har match ko deep le ke jana hai. 
Power play mn score nhi krna bc Zimbabwe ke bowler inko ball nhi touch karny dee rhy thy"
347,2022-10-27 15:28:56+00:00,@hazharoon And with Wasim Akram and waqar Younus in attack too? Can’t we ever move on
348,2022-10-27 15:23:51+00:00,@DrNaumanNiaz Only @babarazam258 and @iMRizwanPak responsible for what’s happening.. Enf this ego of being the openers .. when no one ready to attack .. keep this class out in T20i at least .. it’s altogether different ball game
349,2022-10-27 15:17:48+00:00,@hazharoon Farig bowlers ko tuk tuk Kara k set Kara dete ha aur unke openers ne Shaheen and Naseem ko attack kar k line length kharab kara di thi .
350,2022-10-27 15:12:31+00:00,@mirzalalbaig Power play jab zaya karo ge har match ma to yahi ho ga . Zimbabwe Jase team ne aaj power play ma attack kia hame .
351,2022-10-27 15:04:20+00:00,"@milli_775 Change krna asaan hota to kab ka kar chuka hota ..Hm Saly Pakistan raat gyi baat gyi wala Hisab rkhty hein 🙄 next match ma acha kheli team to kahein gy phly bad luck tha.  
We have best bowling attack. .Best openers. Bc Ye sari Khush fehmiyon ne beragark kr dia hai hmra"
352,2022-10-27 15:01:25+00:00,"Sab teams pp mein attack kar rahi hein 
And we hardly make 30
No point in taking games deep when you are chasing 131.
When both openers don't even try to take advantage of pp this will keep happening."
353,2022-10-27 14:59:47+00:00,@iabdullah_rao @maddy866 @ashaqeens Openers ka issue ha neche walo ko mat koso . Zimbabwe Jase team k openers ne Pakistan Jase world class bowlers ko hit kia and hamare openers kabi bhi power play pe attack nahi karte .
354,2022-10-27 14:59:34+00:00,"The happiness in Zimbabwe Team and fans helped me survive the heart attack.
Very well played by Zimbabwe Team. They deserved this Victory
#PAKvsZIM"
355,2022-10-27 14:58:08+00:00,"As a fan and spectator of Pakistan cricket team, I can’t bear it anymore the way they play and handle the situations is not less then a heart attack. Hope they can learn from these situations ✌🏻
#PAKvsZIM 
#T20worldcup22"
356,2022-10-27 14:58:02+00:00,"@MJibranNasir The happiness in Zimbabwe Team and supporters helped me survive the heart attack ;) They deserved it
 Phenomenal in boing and fielding"
357,2022-10-27 14:55:33+00:00,"Pakistan team decided to avoid fans from little heart attack for one month after losing from Zimbabwe.😜
#T20WC2022 #PAKvsZIM"
358,2022-10-27 14:52:15+00:00,Good match
359,2022-10-27 14:49:53+00:00,Ab batting line up aur best pace attack peechay lelo
360,2022-10-27 14:45:53+00:00,"@babarazam258 
Poor batting by Pakistan. When they understand its T20 not a test match. They have to attack otherwise fortunate not favour everyday. Poor batting......."
361,2022-10-27 14:45:06+00:00,@TARUNspeakss Staphhh heart attack ajana hai mere ko😭😭
362,2022-10-27 14:44:11+00:00,"Abhi pehla dukh khatam nahi hua tha or ye aaj ek or dukh, ye to Heart Attack diya hai aaj PCT ne.....
Don't know how to overcome from this !!!
This is extremely poor batting, poor mindset and poor approach by Pakistani batters.
#Pakistan
#PAKvZIM
#T20WorldCup"
363,2022-10-27 14:41:44+00:00,"And those who were saying we have world's best bowling attack, this is the reality of our team.
They can only perform in IPL against junior bowlers.
#shamepcb
#shamepakcricket https://t.co/IPbNrfNcBR"
364,2022-10-27 14:41:43+00:00,"Absolutely hate being a Pakistan cricket fan. From getting a near heart attack during the match to absolute heart break afterwards. It's like watching a crash crash happen, can't look away but absolutely painful to watch.
#PAKvsZIM #T20WorldCup2022"
365,2022-10-27 14:39:40+00:00,"jeet'ty b heart attack krwa kay hn or harty b heart attack krwa kay hn🙂
#PAKvsZIM #WorldCup2022"
366,2022-10-27 14:37:10+00:00,"Officially out of the tournament 
Pakistan lost against mighty Zimbabwe, we have best openers have best bowling attack 💔
#PAKvsZIM
#T20worldcup22 https://t.co/RVHIFy8j1o"
367,2022-10-27 14:36:18+00:00,PakBean revenge taken!
368,2022-10-27 14:36:04+00:00,Kya baqwas hai
369,2022-10-27 14:35:26+00:00,Fuck this shit bro
370,2022-10-27 14:32:54+00:00,"پاکستانی ٹیم نے تو قسم کھا لی ہے ہر میچ میں #heart_attack کروانے کی۔
😡😡"
371,2022-10-27 14:30:44+00:00,I’m going to have a heart attack
372,2022-10-27 14:28:41+00:00,Heart attack coming
373,2022-10-27 14:28:31+00:00,Koi match bina heart attack diye tou jeetna hi nahi hai na humne #PAKvsZIM
374,2022-10-27 14:28:30+00:00,aj waqai me heart attack aajana
375,2022-10-27 14:24:59+00:00,Nawaz’s redemption!!!!!!!
376,2022-10-27 14:21:09+00:00,Esi team rkhtay hi ni Jo heart attack na day #PAKvsZIM #ICCT20WorldCup2022 #T20worldcup22
377,2022-10-27 14:20:53+00:00,"#PAKvsZIM
#BabarAzam𓃵
#haiderali
This opening stand is just ruining Poweplay in every match. Even Zimbabwe played fearless cricket despite of facing best pace attack in the world. But we are playing 90's cricket where 30-35 runs have been considered good after Power-play."
378,2022-10-27 14:14:05+00:00,Barish ki dua?
379,2022-10-27 14:12:10+00:00,"Kabhi nahi socha tha k Zimbabwe k khilaaf match me b mujhy heart attack wali feelings aye gi 😵😭
#Pakistan
#PAKvZIM
#T20WorldCup"
380,2022-10-27 14:09:34+00:00,Nawaz redemption?
381,2022-10-27 14:08:33+00:00,Mood 24/7 https://t.co/2AMwWxLQWp
382,2022-10-27 14:07:59+00:00,The wrath of Bean
383,2022-10-27 14:07:33+00:00,Batting collapse https://t.co/nfh48tZFOi
384,2022-10-27 14:00:15+00:00,You dropped Asif Ali and not Haider?!
385,2022-10-27 14:00:04+00:00,lagta ha pakistan team is bar bi hart attack de ke jete gi
386,2022-10-27 13:59:46+00:00,"Pakistani batting line is out dated they are unable to play Zimbabwe bowling 😏😏😏😏
How they could play against quality attack like aus, Africa poor poor approach 🤔🤔🫣🫣🫣
#PAKvsZIM #T20WC2022 #ICCT20WorldCup2022 @aaliaaaliya @joun313 @TheRealPCB #askthepavillion"
387,2022-10-27 13:55:13+00:00,Shadaaab kia yrr itna achaa khelte khelte heart attack dedia end pe 💔
388,2022-10-27 13:54:26+00:00,Raza bhai? Pak sar zameen shadab?
389,2022-10-27 13:53:31+00:00,"How Pakistan will face SA attack
Only positve for Pakistan is the venue is Sydney which is not that fast as we saw today #PAKvsZIM"
390,2022-10-27 13:47:19+00:00,"@Fanpointofviews Bhai hum se pucho, har match main heart attack aa raha hota🥺"
391,2022-10-27 13:40:52+00:00,"@NiazMurtaza2 He particularly mentioned elections and then he said that despite relentless attack, abuse and slander they have stayed neutral. It's again true. Bt today they have come to tell the nation that it is wrong to insinuate tht there is role of establishment behind the death of Arshad"
392,2022-10-27 13:40:28+00:00,@kashafudduja_ Replace with azam or asif ali
393,2022-10-27 13:38:33+00:00,Can we please win this match without losing anymore wickets
394,2022-10-27 13:37:34+00:00,@chaii_rusk Never a dull day in Pakistan cricket bruh
395,2022-10-27 13:33:25+00:00,@chaii_rusk Pakistan ho aur match interesting naa banaye aisa hoskta hai?
396,2022-10-27 13:29:11+00:00,"Easy guys we don’t like to win or lose games easily, kyun ke heart attack to must ha"
397,2022-10-27 13:24:54+00:00,"🇵🇰Babar Azam🇵🇰 &amp; 🇵🇰Muhammad Rizwan🇵🇰 
Ap 2nu ko ab serious ho ky Achi Bating Attack ky saath Matches Khelna Hongy jesy ap log khel rahy ho is not Good ... 
Thank You 🇵🇰
@babarazam258 🇵🇰🇵🇰
#Team_Green_Shirts ❤️💯 https://t.co/CAgV4N7DQA"
398,2022-10-27 13:13:20+00:00,In k against yeh hal hai SA k pace attack k khilaf kya hoga?
399,2022-10-27 13:12:49+00:00,Ye awam ko heart attack krwaye gy rizwan sb b gye 🥺🥺🥺 #PAKvsZIM
400,2022-10-27 13:10:26+00:00,"My deepest 💔 condolences on the martyrdom of the pilgrims of Hazrat Ahmad bin Musa's shrine (Shah Chergh), the brother of Imam Reza (as), in Shiraz due to a takfiri terrorist attack. https://t.co/Rtck4yjw0v"
401,2022-10-27 13:08:53+00:00,@ESPNcricinfo But u dont know which pakistani bowling attack come out of dressing room can go for 250 and also can restrict on 100
402,2022-10-27 13:03:41+00:00,"Job done with some classy figures! 4/24 by @Wasim_Jnr
3/12 by @HarisRauf14
3/23 by @76Shadabkhan 
World's best bowling attack for you.🔥
#PAKvsZIM #T20worldcup22 https://t.co/41TaUT1s2c"
403,2022-10-27 13:00:36+00:00,"Why Paki openers are struggling nd playing on defense mode please Babar play aggressively and try to attack on them NRR will play an important role at the end.
#PAKvZIM"
404,2022-10-27 12:49:42+00:00,"Indian Major (R) Gaurav Arya stating that only one institute is uniting entire Pakistan.

Today, internal political attack is on our unity.

#pakArmy #DGISPR #dgisprbabariftikhar #ISI #Markhor https://t.co/xyxOe8pq2B"
405,2022-10-27 12:46:38+00:00,Well great balling PAK team … now it’s time to finish The target without any heart attack ..#T20WorldCup2022 #PAKvsZIM
406,2022-10-27 12:45:06+00:00,Best bowling attack in the world!🇵🇰🇵🇰
407,2022-10-27 12:40:45+00:00,"Waseem announces his comeback strongly with 4 Wickets 🔥 , Pakistan pace attack at it's Best ❤️ #PAKvsZIM https://t.co/a7cwbXHl3H"
408,2022-10-27 12:16:17+00:00,"95-3 to 95-7..
Best bowling attack in the world for a reason 🔥🇵🇰
#PAKvsZIM #T20WorldCup22 https://t.co/7SOMSacfjf"
409,2022-10-27 12:15:36+00:00,"Aisi team rkhty hi nai Jo heart attack na dy.

MASHALLAH Boys😎 Gajjab come Back🇵🇰 
#PAKvsZIM #T20WC2022"
410,2022-10-27 12:14:20+00:00,Tabahi bowling attack #PAKvsZIM
411,2022-10-27 12:13:38+00:00,Best bowling attack in the world for a reason!
412,2022-10-27 12:12:40+00:00,"the bowling attack today is 🤌
#PAKvsZIM #shadab #wasim"
413,2022-10-27 12:09:37+00:00,We should try and win this one with a big margin. NRR will be imp cuz rain can fuck any team over
414,2022-10-27 12:07:46+00:00,Zimbabaarrrrrrrr
415,2022-10-27 11:52:40+00:00,@chaii_rusk *Dil toots*
416,2022-10-27 11:47:24+00:00,Shadab girls ab crazy hojayegi
417,2022-10-27 11:46:47+00:00,@chaii_rusk Shaheen’s weakness is bowling death overs so I think it’s a good idea to to utilize him early on.
418,2022-10-27 11:28:04+00:00,"No Swing on Perth Pitch.
Pak Bowlers need to pull length back and should attack with Pacy short bowls. 145+ short bowls will be too tough to handle for this Zimbabwean batting line up."
419,2022-10-27 11:23:18+00:00,@Rehan_ulhaq How they’re seeing our bowling attack https://t.co/kH0JDSBvnZ
420,2022-10-27 11:20:09+00:00,"After watching a few world cup matches, our pace attack today seems the absolute weakest ffs. No swing at all. Poor lengths on more than 50% deliveries. Kia chal rha hai yeh"
421,2022-10-27 11:17:32+00:00,"Damn that’s the best bowling attack for you 😬

#PAKvsZIM"
422,2022-10-27 11:07:41+00:00,Irish bowlers getting swing but Number 1 bowling attack isn't
423,2022-10-27 11:02:00+00:00,"An Iranian state-affiliated news outlet reported that the assailants were not Iranian nationals.
https://t.co/E8YWfUpw0V
#Iran #Iraq #ISIS #ATTACK https://t.co/WxQOghvmNI"
424,2022-10-27 10:37:26+00:00,When you didn’t use the word neutral than why the hurt on the ‘neutral’ attack? What is this even? 😭😂 https://t.co/M7rqq7JPQy
425,2022-10-27 10:18:06+00:00,"An eyelash got stuck in my eye and had to take it out using tweezers all by myself 🤡
All while having a panic attack 
I’m traumatised now"
426,2022-10-27 10:00:26+00:00,"@HamidMirPAK @HamidMirPAK Mir sb ya wqt ha haqq sch sth khry hne ka, ap pr b jo attack hwa hm ne usy b condemn kia tha, wrna 1,1 kr ky kfi mary jao gy"
427,2022-10-27 09:48:55+00:00,"Dr. Rizwan - The main investigator of money laundering case against Sharif Mafia. Died due to a heart attack after constant pressure by begairat Shabaz and Hamza Sharif

Imran Raza - Investigator of cases against Rana SanaUllah and co. Comitted suicide due to constant pressure"
428,2022-10-27 09:48:55+00:00,"Ghulam Shabbir - “Benaimdar” account holder for all laundered money. Sudden Heart attack with no history of heart problem.  

- Maqsood Chaprasi Main wittness and “benaimdar” account holder of Sharif Mafia. Found dead in his apartment due to unknown reason"
429,2022-10-27 09:48:54+00:00,"Deaths since Sharif Mafia came in power:

- Gulzar Ahmed - Witness of Ramzan Sugar Case. Slow poisoned till death. 

- Muzammil Raja - Witness and responsible to draw money from fake accounts of Ramzan Sugar. Sudden heart attack, no history of heart related"
430,2022-10-27 08:54:25+00:00,@Ahmad_Noorani Geo acha reh gaya jis ne hamid mir pe attack k bad dgisi ki tasveer chalwa k ilzam lgaiay...salman iqbal ne kuch ni kaha to boys ne socha ye hum pe ilzam ni laga raha to hum khud is pe laga detay...aaj k dor may muhibb e watan Pakistani target hn
431,2022-10-27 08:42:30+00:00,"Aj black day hay. Hmari ISI @OfficialDGISPR @peaceforchange ka chief (Jis ISI se pyaar krna sikhaya gya hme) Wo aik sachay leader @ImranKhanPTI pe siyaasi attack krne media pe aya. @arsched Ap k questions ka answer mil gya.
Wo kon tha‼️
😟 https://t.co/2S3rI6zT9R"
432,2022-10-27 08:33:44+00:00,Just received this video call out of nowhere and it gave me a mini heart attack.
433,2022-10-27 08:13:54+00:00,"In #maulajatt, Noori Natt is a hardcore feminist and Maula Jutt suffers from deep trauma and has PTSD"
434,2022-10-27 07:47:17+00:00,@daniyalahmed24 Ye kesa attack hy?🤡
435,2022-10-27 07:22:21+00:00,"We are apolitical but let us attack the most popular leader of the country LIVE on TV.
Pls don't consider it politics. Consider it The Weekend's newly released song."
436,2022-10-27 07:17:15+00:00,"@allaboutcrick74 Ajj wali Bowling attack ho gayi 

Parnell,Rabada,Nortje,Shamsi,Maharaj 

Yeh Spin Hitting kia Liye true pitches hain 

Agar Fakhar ki Range mein aye Gaye Dona 
He can hit 4-6 sixes against Them"
437,2022-10-27 07:13:41+00:00,@HamidMirPAK 1st time DG isi press conference kr k kisi py personal attack kr raha hai BC
438,2022-10-27 07:01:00+00:00,@HamidMirPAK @OfficialDGISPR Frontal attack on PTI and Mr Ik.
439,2022-10-27 06:59:19+00:00,Hurts different https://t.co/E4FomqJqjo
440,2022-10-27 06:52:37+00:00,@Khan2Azadi @kursed They are right. NS waghira ko control krlete unke comparison mai fauj ka narrative bik jata. Kal jese wavda ki press conference krwayi hai nazar arha bht desperate hogye hain. IK ko attack kreinge ye zaleel
441,2022-10-27 06:13:27+00:00,Hate morning heavy hearts
442,2022-10-27 05:51:47+00:00,"@Resist_05 Another attempt / attack by central #banks. Any thing ""centralized"" is to control the people. Be it #digital currency or fiat currency. Start preparing for tomorrow by having more and more #decentralized blockchain based digital assets in your wallets."
443,2022-10-27 05:51:41+00:00,@HasnaatMalik Very poor choice of a headline. How can editor reach such conclusion. This is attack on judicial independence. You guys are accusing supreme court judges of bias without any proof in a subjudice case A contempt notice should be issued to tribune
444,2022-10-27 05:39:00+00:00,"@raj35478695 @agneepankh @KhaledBeydoun That survivor from Peshawar Attack is the President of Oxford Union. Lol. Sorry, did I hurt your smol ego? Correct me if I am wrong? You guys had to evacuate Afghanistan in August 2021. Lost to ISI, even after having US support."
445,2022-10-27 04:56:33+00:00,Positions of Ukraine squeezed under Russian offensive attack|| THE STRAT... https://t.co/bZDcn1FOSb via @YouTube
446,2022-10-27 03:17:33+00:00,"I am not feeling well last night 
Fever and migraine attack pls pray for me not able to attend space of fazi and naseem bro 😪 🙏 pls accept my apologies"
447,2022-10-27 03:04:58+00:00,Lapcom Limited Signs Distributor Agreement with Cymulate to Automate Attack Simulation and Security Validation in Hong Kong https://t.co/uc2HS7DbAx
448,2022-10-27 02:03:14+00:00,"The militant group Islamic State said it carried out an attack on a Shi'ite Muslim shrine in Iran on Wednesday which killed 15 people, escalating tensions in a country reeling from a wave of protests and prompting warnings of a response from Tehran. https://t.co/woPZWv1kUo"
449,2022-10-27 01:12:43+00:00,Neutrals attack Long March through Faisal Vawda Press Conference || Arsh... https://t.co/QtzJeEC7f9 via @YouTube
450,2022-10-26 22:18:46+00:00,@Sfeelstired Happy birthday. Hope u get a text + gifts from your crush
451,2022-10-26 20:13:35+00:00,@AbbasrazaZaid16 Iran mein terrorist attack Shah cheragh k roze pe
