,date,content
130,2020-05-05 03:56:36+00:00,"We salute the valor &amp; steadfast devotion to duty of Shaheed Ct Santosh Kumar Mishra, Shaheed Ct Ashwani Kumar Yadav, and Shaheed Ct Chandra Sekar. C of #92Bn #CRPF who attained martyrdom retaliating a terrorist attack in Handwara, J&amp;K. We stand with the families of our Martyrs. https://t.co/D7ZxVmOlcC"
131,2020-05-04 23:57:59+00:00,"Strongly Condemn the attack on Kashmiri people tonight
# Silchar, Assam
We demand for urgent interference of police to arrest Culprits and control the peaceful harmony
@gpsinghassam 
@CMOfficeAssam 
@cacharpolice 
@assampolice https://t.co/lj4v6q7ey2"
132,2020-05-01 21:48:58+00:00,"@DChaurasia2312 @DevBhatiya12 @rashtrapatibhvn @VHPDigital @NewsNationTV Sir,Swami Agnivesh par attack kisne karaaya tha.He is also a Saadhu.
Hope you will not differentiate between Saadus.
I highly condemned Paalghar and Bulandshahr unfortunate incidents."
133,2020-04-30 13:57:22+00:00,"Two students booked under UAPA is not an attack on just them. But it's an attack on the idea of a university. Debate, discussion and dissent is the right of students. The state cannot snatch this away from us.
#DelhiPoliceJawabDo"
134,2020-04-30 13:52:37+00:00,"The arrests of Anti-CAA Activists &amp; booking of  students under UAPA might appear arbitrary but they're well planned carried out attack on voices which are anti-establishment &amp; critical of BJP. Delhi Police must answer whose vested interest is it serving?
#DelhiPoliceJawabDo"
135,2020-04-29 00:06:54+00:00,"First you demonize them, then you enter their campus and attack them to silence their voice. 

Yet, when determined students fight back and stage protest against attack and discriminatory law, you arrest them amid a global pandemic and lockdown.

SHAME! SHAME!

#ReleaseJMIPeople"
136,2020-04-25 16:26:02+00:00,"Please help her to bring her father's body back to india, as mentioned they have all the clearance from covid-19 and died due to heart attack, Her entire family is waiting to see him for the last time. @MalikYasha @MEAIndia @MEAQuery @MOI_QatarEn @IndEmbDoha @LadyVelvet_HFQ https://t.co/T5HeMVZ68H"
137,2020-04-24 07:27:01+00:00,"“In every battle there comes a time when both sides consider themselves beaten, then he who continues the attack wins.”

#PoliticsToday #politics #WinnersWin #WinnerRemember"
138,2020-04-23 14:42:17+00:00,"@MananjoyDutta @sarbanandsonwal @himantabiswa That's mean you are safe in your home , think about the stucked people in the critical situations they will die before attack of covid-19"
139,2020-04-23 09:11:38+00:00,"Lots of FIR already have been registered, then why would anyone then attack on him? Isn't it senseless, illogical, and hypocrite??
#ArnabAttacked"
140,2020-04-23 08:21:35+00:00,@Rudrashiv @JAVED0909 @SushmaAnand89 Oho Politly humbly Emotional black mailing  Attack on Central Govt for Releasing Cunning last CM of Lost State J&amp;k
141,2020-04-23 07:15:15+00:00,Simps of sonia attack journalist. 🤣🤣🤣 https://t.co/33qsAxo88R
142,2020-04-23 06:10:54+00:00,@Elyasbhat7 @ashoswai Attack k to bss drama hai
143,2020-04-23 04:07:13+00:00,"#IsupportArnabGoswami
Arnab Goswami was attacked by Congress goons at 12:15 AM, and see Alka Lamba's tweet at 03:00 AM.
Alka Lamba is encouraging her cadres after the attack.

#SoniaGoonsAttackArnab 
#IsupportArnabGoswami"
144,2020-04-23 03:52:21+00:00,@SushmaAnand89 Attack on Arnab its not new Its Congress Cronology to Shut up those who Question This pvt limited Congress 🤬
145,2020-04-22 12:58:08+00:00,"Raise your voice against a draconian attack on such a strong dissenting voice! Stand in Solidarity with

 @MAmintoee

#Releaseamirmintoee
#ReleaseAllPoliticalPrisoners https://t.co/ZqUg273cTs"
146,2020-04-22 12:55:25+00:00,"Raise your voice against a draconian attack on such a strong dissenting voice! Stand in Solidarity with
.
.
. @MAmintoee

#Releaseamirmintoee
#ReleaseAllPoliticalPrisoners https://t.co/cyuMwVYKXK"
147,2020-04-22 11:52:10+00:00,"Raise your voice against a draconian attack on such a strong dissenting voice! Stand in Solidarity with @MAmintoee

#Releaseamirmintoee
#ReleaseAllPoliticalPrisoners https://t.co/GO4PkU6iGk https://t.co/AStB6ujPXd"
148,2020-04-22 11:51:56+00:00,"Raise your voice against a draconian attack on such a strong dissenting voice! Stand in Solidarity with @MAmintoee

#Releaseamirmintoee
#ReleaseAllPoliticalPrisoners https://t.co/alOuI1OrKl"
149,2020-04-22 11:50:42+00:00,"Raise your voice against a draconian attack on such a strong dissenting voice! Stand in Solidarity with @MAmintoee

#Releaseamirmintoee
#ReleaseAllPoliticalPrisoners"
150,2020-04-22 11:26:42+00:00,"Raise your voice against a draconian attack on such a strong dissenting voice! Stand in Solidarity with @MAmintoee

#Releaseamirmintoee
#ReleaseAllPoliticalPrisoners https://t.co/VOYnLPXsHo"
151,2020-04-20 14:39:15+00:00,"Raise your voice against a draconian attack on such a strong dissenting voice! Stand in Solidarity with @MAmintoee

#Releaseamirmintoee
#ReleaseAllPoliticalPrisoners"
152,2020-04-20 10:10:09+00:00,"The incident that happened in Palghar is truly unfortunate and horrific
An immediate probe is expected from @OfficeofUT on this security lapse during the lockdown. Such a horrific attack on Hindu Sadhus was not expected in Maharashtra, action must be taken. 

#JusticeforSadhus"
153,2020-04-20 01:53:03+00:00,"@Palghar_Police @OfficeofUT 
@ShivSena 
It's not shivsena anymore, It's Shav sena after Balasaheb. 
@Palghar_Police How Police acted during mob attack is seems clrealy https://t.co/hrQt5NLCO3"
154,2020-04-20 01:32:24+00:00,"@CMOMaharashtra Who attack policeman, Mr CM it was clearly visible in video of mishappning police handover Sadhus to muslim mob. 
You are try to protect @Palghar_Police , 
But don't forget People are watching each and everything"
155,2020-04-18 11:42:31+00:00,@Javedakhtarjadu To shame on those people who attack the police and doctor......these r saves live
156,2020-04-17 02:51:50+00:00,@ahsfaqeeh Attack on muslim in india by hindus https://t.co/AiNOMScNHg
157,2020-04-15 12:35:18+00:00,@PMOIndia @CMOfficeUP @narendramodi who is biggest asset for India today ? Corona warriors... if someone attack ur most important assets why we are not giving our force full authority to deal with them... shoot at sight. No relaxation for anyone who hurt our corona warriors.
158,2020-03-27 18:31:52+00:00,"Arrange safe journey to #migrant_labourers to reach their homes without delay!It may cause very awkward and unique situation in our #country even before #coronavirusindia attack at its ugliest form..
#CoronaLockdown #MigrantsOnTheRoad #migrantworkers #migrants #migrant_laborers"
159,2020-03-26 13:33:29+00:00,"#PakButchersSikhs#OpsBlackStarPak  Amidst stalled US-Taliban talks, the Sikh community was targeted again by Pakistani terrorists in Kabul. Gunmen killed 25 Sikhs gathered in a Prayer complex and injured others in the biggest terror attack on the community since July 2018. https://t.co/Ky5qAYIWr8"
160,2020-03-06 14:29:54+00:00,"On Friday they decide how to attack on non muslims or #kafirs
#ohgoditsfriday https://t.co/u8Bcn0Y4Vr"
161,2020-03-03 12:51:31+00:00,"शाहीन बाग में बख्से हैं बच्चे
आतंकवादी बनाया जा रहा है,
जाहिल लोगों द्वारा,
शर्म तो आती नही होगी न ?
#Islamic_Radical_Terrorism 
#Hindus_Under_Attack https://t.co/xRmruoQgTf"
162,2020-03-02 17:29:44+00:00,#Hindus_Under_Attack
163,2020-03-02 14:13:29+00:00,"जानवर को इतनी बेरहमी से नही काट सकता कोई
जल्लाद है वो मुस्लिम
दिल्ली में डर फैलाकर हिंदुओं को भगाने की साजिश
#hindus_under_attack 
#Islamic_Radical_Terrorism https://t.co/Qot4d43hrY"
164,2020-03-02 14:11:36+00:00,"Sacularism is just make hindus Cowerd
And Muslims can Treat us as their Halal 
#hindus_under_attack 
#delhivoilence 
#Islamic_Radical_Terrorism https://t.co/uSKwrryHwZ"
165,2020-03-02 13:37:33+00:00,"#delhivoilence  is not just riots
It's planned Terrorist attack by Radical islamic mob
#Hindus_Under_attck https://t.co/KilcWelSmI"
166,2020-03-02 13:36:02+00:00,"Most Brutal act of Islamic terrorist in Delhi
#Hidus_Under_Attack https://t.co/eGWH4p6vow"
167,2020-03-02 13:34:24+00:00,"#Islamic_Radical_Terrorism  invade india many times and killed millions of Hindus
Again in delhi
#Hindus_Under_attack https://t.co/YPneo4P4ft"
168,2020-03-02 13:32:53+00:00,"@BBCHindi  saying Killer of #AnkitSharma  chanting Jay shree RAM is Absolutely Wrong
And Anti Hindus
Hindus are most tolerant persons of Earth 
#Hindus_under_attack https://t.co/xRpKvgRkbR"
169,2020-02-25 15:40:08+00:00,"Only a single person named #KapilMishra is responsible for this terrorist attack.

#ArrestTerroristKapilMishra"
170,2020-02-16 15:58:45+00:00,"The emergency conditions from the hospital after attack on students of #AligarhMuslimUniversity on 15dec19.Student's hand were amputated,they were brutally lathicharged,students got multiple fractures,shots fired directly on students,stun grenades were used,caused severe injuries https://t.co/i0cP9eZosh"
171,2020-02-16 15:01:04+00:00,"When there are protests everywhere,I feel like the brutal attack on the students of #AligarhMuslimUniversity on the night of 15december is undercover,somehow.The night of terror when @Uppolice openly fired,beaten and detained students even inside the hostels of #AMU #CAA_NRC_NPR https://t.co/sSvSNfY9nh"
172,2020-02-14 06:54:15+00:00,"#WorldSavior_SaintRampalJi
Only Saint Rampal Ji Maharaj save us from every type of evils, attack , dieses and misshapening in present and future https://t.co/JloYpVx2BD"
173,2020-02-14 05:54:07+00:00,"Remember this day, lndia lost their 44 heroes (Jawans) in a deadly terrock attack. My love and sympathy is with all soldiers and their families 🇮🇳. Jai hind
#pulwamaattack# 
#14feb black… https://t.co/yew1Ab1P82"
174,2020-02-14 02:12:27+00:00,"आज मोहबत्त पुलवामा मे शहिद हुये वीर सैनिकों से कर लेना, उनकी वीरता , पराक्रम, शोर्य, साहस को याद कर लेना, छ: दिन अपने ईश्क को याद करा आज देश के सबसे बडे भारत माता के ईश्कबाजो को याद कर लेना #PulwamaNahinBhulenge #ValentinesDay2020 #pulwama_attack https://t.co/APcLlRTMt7"
175,2020-02-14 01:33:31+00:00,"🇨🇮🤕Say to No velentine day Ndd also  think about day of Planning terrorist artack on our honorable soldiers Remember the day pullwama Attack..
Today is Black Day..🖤🖤🖤"
176,2020-02-13 14:28:41+00:00,"Black day for India🇮🇳😢😢
14 February  Pulwama  attack😥😥 https://t.co/IGehh4MjUk"
177,2020-02-10 14:25:58+00:00,"Students were brutally beaten,suffered internal injuries,hit on chest and stomach by lathies,girls were brutally manhandled.If you are still appreciating these heinous attack,calling us radicals, supporting #HindutvaFascism ,die out of shame! #JamiaProtest https://t.co/7Aoq7wzfl5"
178,2020-02-08 03:33:59+00:00,"##Basit khan###
Rajasthan police rules out possibility of mob lynching behind the attack on Kashmiri youth Basit, 17 yr old youth from Kupwara #Kashmir who was working as a waiter in #Jaipur was allegedly beaten to death after a fight broke out with his co worker."
179,2020-02-02 08:33:17+00:00,"यह इस्लामियों का कोरोना virus attack है।
या तो इनकी मानो नही तो ये ऐसा करेंगे, https://t.co/Xig1wtkCgH"
180,2020-02-01 14:52:24+00:00,"Joblessness creates a new market of ""katta-gang"" targeting ""tukdi-gang"" welcome to 'new-india'.
#ShaheenBaghFiring 
#JMI_attack https://t.co/VrdNuV1BSF"
181,2020-01-30 11:59:21+00:00,"its a state sponsored terrosit attack to Jamia students and Shaheen Bagh fueled by Cabinet minister Anurag Thakur.
#ArrestAnuragThakur 
#rambhaktgopal 
#गोपाल_हिंदुत्वआतंकवादी https://t.co/euJ4exFvN2"
182,2020-01-15 14:33:39+00:00,"The attack on minority institutions with extreme police brutality will be remembered for centuries. 
#30daysofamuattack 
#30daysofjamiaattack https://t.co/xR7YJqqx1S"
183,2020-01-15 14:09:07+00:00,"Never forget Dec 15th for police attack on AMU and JMI

#30daysofamuattack 
#30daysofamuattack https://t.co/oHrOTw6p4H"
184,2020-01-14 16:39:07+00:00,"davinder singh parliament attack aur Pulwama hamle ka master mind he
#आतंकवादी_देवेंद्र_सिंह"
185,2020-01-08 09:50:47+00:00,"Deepika padukone never said a single word or single tweet on uri attack &amp; pulwama attack 

But today she is standing with those terrorists who are most dangerous for this country

Why? 
Because no movie was released at that time.
Shame!!! @deepikapadukone 
#boycottchhapaak"
186,2020-01-07 08:12:59+00:00,"How ABVP Planned Attack on JNU Students, Teachers on WhatsApp https://t.co/SBjhNQp4Xb via @thewire_in?lang=en"
187,2020-01-06 14:12:04+00:00,"As The City President Of Aligarh congress, We @INCIndia Condemn the Brutul attack on JNU students by the Goons &amp; Terrorists. We Demand Justice &amp; want Culprits to Be Punished.
#ABVP_TERRORISTS #JNUattack #INCwithJNU #DelhiPolls #AmitShahMustResign #DelhiPolice #AMUstandsWithJNU 🇮🇳 https://t.co/jXQowRRiKJ"
188,2020-01-06 10:16:45+00:00,Thousands of #AMU students protesting against #CAA_NRC_NPR and terrorist attack on #JNU. #JNUattack #StandWithJNU https://t.co/7no0tjMox5
189,2020-01-06 08:40:09+00:00,"After Nankana Sahib attack, people are understanding real importance of CAA. So, to get
sympathy and attention, left played this cheap politics #LeftAttacksJNU"
190,2020-01-05 17:43:19+00:00,"@Suchitrawrites First they plan to attack the students of jnu and then condemn it.😡 साले दंगाई
#abvpviolenceinjnu"
191,2020-01-05 16:09:14+00:00,Extremists are under threat with the dissenting voice and JNU attack is one of the act for the same. https://t.co/VAJdUevedE
192,2020-01-05 15:41:06+00:00,"I stand in solidarity with JNU students' who has been brutally attacked by some masked guns (perhaps used same pattern to attack JNU students' like DU). I strongly condemn this anti-human and terrorist act.
Stern action must be initiated against culprit.
@LtGovDelhi @DelhiPolice"
193,2020-01-05 14:53:40+00:00,"Horrific pictures coming from #JNU, brutal attack on students by ABVP goons. Requesting media persons, civil society, medical and legal help.
It's an emergency.
#SOSJNU"
194,2020-01-04 08:10:37+00:00,"@ImranKhanPTI 
The attack on #NankanaDahab in any way is not acceptable. The attackers wearing Muslim attire but actually forgotten the real preaching of Prophet (PBUH)."
195,2019-12-28 21:01:46+00:00,Since there is just a handful of protestors here. Hence the sanghi univ administration has placed their own students to attack &amp; pressurise these students (similar to what ABVP does) &amp; change the narrative of the protests. 6/n @studentsofamu @AMUNetwork @AMUJournal #AMU #SanghiVC
196,2019-12-28 20:54:15+00:00,"Threatening them to suspend their wards.I mean for what? Peacefully protesting against the govt?Questioning the VC for letting outside force to attack&amp;brutalise their own students when the same coward VC sat in his empire enjoying the chatrochaya of the Sanghi govt.3/n
#rejectCAA"
197,2019-12-28 13:53:12+00:00,"#TruthOfGita_By_SaintRampalJi
Yes Shree Krishna ji stay away from bettel field when Kaal yavan attack on Mathura https://t.co/03Y8Mx7qfZ"
198,2019-12-25 14:56:27+00:00,"@TheSamirAbbas Are terrorist of Kashmir are special for you. For us, they are coward who attack on back and run away. Try to come and understand @TheSamirAbbas"
199,2019-12-23 14:14:34+00:00,Candle march in Aligarh Muslim University against CAA and brutal attack of Police #RejectNRC #RejectCAA_NRC @Mdzeeshanayyub @RanaAyyub https://t.co/qpJPxXwjSB
200,2019-12-19 08:57:34+00:00,"While condemning the brutal attack on the students remember the primary motive is  #IndiaAgainstCAA_NRC
Stay strong 
Stay united 
#internetshutdown
 #IndiaAgainstCAA #Section144"
201,2019-12-15 19:26:59+00:00,"@rashtrapatibhvn please look into the matter what police rying to do with the students.. 
More than 100 students are injured and now this?? 
#shameOnUPPolice
#AMURejectsCAB #AMU #Attack https://t.co/u2naawpJTe"
202,2019-12-15 18:02:44+00:00,"We are students not criminals @Uppolice 
Shame on you
Shams on our government 

#AMU #attack #CABProtests #JamiaProtestsCAB https://t.co/BGSPHYeirQ"
203,2019-12-15 17:54:27+00:00,"#AligarhMuslimUniversity is bleeding
#JamiaMilliaIslamia is bleeding
#Humanity is bleeding

#AMU #Attack #JamiaProtestsCAB
#AMURejectsCAB
#ConfusedPresident #CABAgainstConstitution"
204,2019-12-15 17:41:51+00:00,"Amu under attack
#AMURejectsCAB 
#Jamia https://t.co/oaMOBVZVbQ"
205,2019-12-15 17:07:08+00:00,"Brutal attack by @Uppolice against #AMU students

#AMURejectsCAB
#JamiaProtestsCAB #SOSJAMIA 
#shamlessGovernment https://t.co/KwMLAD6Ben"
206,2019-12-15 16:59:31+00:00,"Brutal crack down on AMU students by UP police. 10:20 pm 
.
#AMU #Attack #CAB #CitizenshipAmendmentBill2019 https://t.co/7mHfansjx6"
207,2019-12-15 16:16:04+00:00,"After JAMIA, AMU is under attack
#Jamia #amu
#CABAgainstConstitution https://t.co/xpbbtTvTbt"
208,2019-12-15 16:01:47+00:00,Brutal Attack in Jamia. Please Share as much as possible. #JamiaProtest #JamiaMilia #ProtestInJamia https://t.co/cVaYZjSdqz
209,2019-12-15 15:55:16+00:00,Brutal Attack on Jamia #Jago_हिंदू_जागो #JamiaProtest #JamiaMilia https://t.co/ynJkIuE4qg
210,2019-12-15 15:54:21+00:00,"Attack on AMU students 

#AMUprotest
#JamiaMillia https://t.co/JIqTg6xXQ1"
211,2019-12-15 14:52:23+00:00,"Those who are still silent on this brutal attack by @DelhiPolice  on #JMI students, are you guyz waiting for your turn?? 
@PTI_News
#gobackmodi
#BJPHataoDeshBachao 
#Jago_हिंदू_जागो 
#JamiaMillia 
#JamiaProtestsCAB"
212,2019-12-15 03:08:24+00:00,"#DowryFreeIndia_By_SaintRampalJi
All India missguided by dirty politics
On the other hand day by day the followers of #SaintRampalji attack on the evils in our society https://t.co/eTMYWfeK8D"
213,2019-12-14 01:47:20+00:00,"Lathi charge and Tear gas shell that used against Jamia students and in simple word this is the brutal attack on future of India
#NoToCAB 
#AMURejectsCAB
#JamiaRejectsCab
#JamiaMilia https://t.co/EUIBE012JS"
214,2019-12-13 13:04:20+00:00,"Coward #BJP government attack on #JamiaMilia students and from last night ban the internet services in #Aligarh 
Shame on @narendramodi govt
#BjpMuktBharat 
#JamiaMilliaIslamia 
#AMURejectsCAB 
#AssamProtest 
#MuslimLivesMatter 
#CAB_नहीं_चलेगा https://t.co/rybeBuLMlx"
215,2019-12-11 09:56:05+00:00,@AdityaTrivedi_ Direct attack on UT &amp; AT 😂😂😂
216,2019-12-10 16:46:52+00:00,"AMU Students Protest against #CitizenshipAmendmentBill2019.
This unconstitutional bill is an attack on the foundation of Indian constitution. It's attack on secularism of the nation.

#CABAgainstConstitution
#AMURejectsCAB
#IndiaRejectsCAB https://t.co/f0dNhJf288"
217,2019-09-17 05:55:45+00:00,@cmohry sir you are how much upset about fake news but my fraud documents and fraud account statement fraud withdraw and deduct pension how much I am facing heart attack due this by SBI cppc chandni chowk Delhi when sh Modiji no action and cm Haryana thanks
218,2019-09-17 04:30:55+00:00,It's communal attack. https://t.co/GyxSd5PI18
219,2019-09-16 15:45:41+00:00,@KapilSibal sir admitted in hospital niyati Mathura ICUWard last two years due to heart attack all these due to SBI cppc chandni chowk Delhi corruption office and corrupted employees named Mr Rajesh Kumar Sharma mr Dinesh Kumar madan Mr Jain and incharge mr Gupta and CGM lho Delhi
220,2019-09-10 13:13:24+00:00,"@CUtyRajpOot @RabiaKhanForYou Surprising your PM wife is mental, behanji thoda shram karo wo bhi ek woman hai aap tau ladkiyo ko jabardasti dhram change karte ho,
Dear hum tau wait kar rahe aapke ke atom bomb lekin kayar khan attack kar hi nahi rahe, aapke MLA hamare media me aakar aapki poll khol rahe hai"
221,2019-09-08 10:40:31+00:00,"@rana_irfan_nawb @CUtyRajpOot Badi bholi ho hamara chandryan chand par pahuch gya, fir se news dekho wo hamara chandrayan humse door nahi rahega plz check news  dear hum India wale hai, bolte nahi karke dikhate hai tumhare khan jaise nahi wo pav pav bomb hai hamare pass tau attack kar na mana kisne kiya hai"
222,2019-08-20 16:37:25+00:00,Tell me what's changed for the positive in the attack of our males? @ Planet Earth https://t.co/fPKqilVVt0
223,2019-08-04 07:15:46+00:00,"@Shehla_Rashid @JAVED0909 Each and every year Kashmere attack yatris, pilgrim and you blame intelligence failure. If action is taken before massacre, u start foul crying and playing victim cards??"
224,2019-07-03 08:24:33+00:00,"@AmitShah If MLA is involved in temple attack, strict action against such MLA. @AmitShah https://t.co/HjG7kazqlr"
225,2019-05-29 11:33:29+00:00,"Earth Attack 2015 
part 3
.
.
.
.
.
.
.
..
.
.
.
#fridayforfuture 
I believe in #gretathunberg 
#emilianoscatarzi #ezstudio #ez_studio #acolorstory #creativemultiplepost #photoart #videoart #conceptualart… https://t.co/qfAzXVahlo"
226,2019-05-21 15:03:22+00:00,"People of my age remember Sri Rajeev Ji as Face of Indian politics who brought technology to india. He never wanted to join Politics, but due to a sad incident he joined the Poltics. He lost his life on a very bad terror attack. Remembering him on his death anniversary. https://t.co/idsL8o3qSm"
227,2019-05-02 09:17:17+00:00,"#Long_live_AMU
2nd may 2018

Hum Toh Mit Jaenge Ae Arz E ALIGARH Lekin..
Tumko Zinda rehna Hai Qayamat Ki Sehar Hone Tak..!!

""Uthegi Jo Aent To Patthar Uska Jawab Hoga""
#RSS_Terrorist_Attack_on_AMU
#long_live_AMU
#Bab_E_Syed
#StrongAMU
#WeStandWithAMU"
228,2019-02-26 20:21:17+00:00,"Two more picture in the reports! When our advisor was briefing about the attack this morning, he specifically said that “we had strong intel reports” this is what he was talking about! https://t.co/TMoKueNGHz"
229,2019-02-26 14:25:16+00:00,Pulwama attack was failure of @narendramodi but today's strike's success is only of IAF.... Too Much.  #sergicalstrike2 https://t.co/1okq0VqF17
230,2019-02-21 14:12:03+00:00,Thanks to PM @narendramodi Ji @nitin_gadkari  ji for one of the boldest step ever taken to attack Pakistan ..बूँद बूँद को तरसेगा पाकिस्तान।
231,2019-02-18 11:23:03+00:00,"पूरा देश झुक जायेगा सिद्धू तेरे सम्मान मे !! 
बारूद बांध, इमरान गले लग, फट जा पाकिस्तान मे !! 
🤗
 
#PulwamaAttack #Pulwama #PulwamaTerroristAttack #PulwamaMassacre #PulwamaRevenge #PulwamaMartyrs #Pulwama_Attack #पुलवामा_घात 
#YogiAdityanath 
#narendra modi https://t.co/yz9OkTbESC"
232,2019-02-18 08:27:52+00:00,"Kashmiris who live in Central India are being deliberately attacked harassed and hackled by fanatic groups. Such anger will translate into violence from both side. After the Pulwama attack we irrespective of race, caste religion are United. Let not be broken this unity."
233,2019-02-18 05:19:35+00:00,"Kashmiris who live in Central India are being deliberately attacked harassed and hackled by fanatic groups. Such anger will translate into violence from both side. After the Pulwama attack we irrespective of race, caste religion are United. Let not be broken this unity. https://t.co/icCdixOtlw"
234,2019-02-17 03:06:17+00:00,"@Shehla_Rashid @YeshaBaxi If you justify the celebration of cowardly terror attack by sweets distribution, we can justify otherwise...stop playing victim card anymore. Enjoying on  tax payers money and supporting the terrorism cannot be digisted by a common man."
235,2019-02-17 02:56:44+00:00,@maryashakil Just imagine if these students are celebrating the cowardly act of terror attack by distribution of sweets? Should we reciprocate the same???
236,2019-02-16 05:59:14+00:00,@GulPanag Its easy to question our intelligence agency but seems hard for u to question radical islamic wahabi ideology that lead to this gruesome attack.#PulwamaAttack
237,2019-02-15 18:19:12+00:00,"Numb beyond belief at the dastardly terror attack on #CRPF soldiers in #Pulwama. May God give peace to their souls, and strength to their grieving families. Wishing the injured a speedy recovery. We can’t let this be forgotten. https://t.co/a8VUSla301"
238,2019-02-15 17:49:40+00:00,@MirzaSania Condolences and Congratulations can't go together.... But people like u won't understand the hatred a true Indian has for pakistan and pakistanis.... U give condolences and ur dear paki hubby will congratulate jaish for the terrorist attack.... Shameful....
239,2019-02-15 08:35:58+00:00,@ashutosh83B Azaadi (JNU) supporters ka kya sochnaaa hai aaj CRPF attack per @ndtv @ravishndtv  @RahulGandhi @ArvindKejriwal @cpimspeak
240,2019-02-15 07:16:53+00:00,"Strongly condemn the cowardly attack on our brave soldiers at Pulwama in J&amp;K.
I pray for speedy recovery of our soldiers. Our army must take revenge from terrorists..
#RIP_Heroes #TimeForAnotherSurgicalStrike
#JaiHind #JaiBharat
#IndianArmyBestArmy
#CRPF #KashmirTerrorAttack"
241,2019-02-15 06:28:14+00:00,"Tribute to CRPF jawans martyred in Awantipora terror attack🙏🙏🙏
PS:-Mant
@Uppolice
@mathurapolice
@dgpup
#PulwanaAttack #RIPBraveHearts https://t.co/a9eJa5T1cJ"
242,2019-02-15 03:46:32+00:00,"#rip our heroes #pulwama attack @ Mat, Uttar Pradesh, India https://t.co/kks5xJYPM1"
243,2019-02-15 02:03:18+00:00,"बेहद दुखद घटना, घोर कायराना हरकत की है हराम खोरों ने, करारा जवाब दिया जाएगा ऐसा जवाब जिस से तुम्हे पैदा होने पर भी अफसोस होगा।
 मेरे देश के पुलवामा में हुए आतंकी हमले में शहीद वीर योद्धाओ को शत शत नमन व श्रद्धांजलि। #Pulwama #Pulwama_Attack"
244,2019-02-14 21:06:29+00:00,"It's very shocking to hear the cowardice attack on our CRPF jawans where 42 are martyred in Awantipura ,kashmir..It's highly condemnable..My heartfelt condolences to bereaved families.We pray for the speedy recovery for the injureds.
#PulwamaTerrorAttack #Awantipora https://t.co/Ubu4Tz7PQh"
245,2019-02-14 18:52:05+00:00,"The pulwama attack is an act of absolute cowardice by the terrorists. Time to give it right back. Time to support the army &amp; stop asking asking for ""proofs""
People demanding talks instead of action is just all good philosophy. Doesn't work in reality.
#IndiaWantsRevenge #JaiHind https://t.co/Oldj6SAPVG"
246,2019-02-14 18:15:32+00:00,"Everyone supported the A.M.U. across the country and codemn this attack on A.M.U. by some bloody goons and their fake news channel i.e. republic tv.
#DemocraticAMUVsRepublicTv https://t.co/eDMrjQn25K"
247,2019-02-14 17:50:09+00:00,Cowardly terrorist attack on our soldiers in #Pulwama is deeply saddening. My condolences to the families of the #martyrs &amp; my thoughts go out to all those still fighting for their lives.We must all unite together in this time of grief and condemn this shameful attack. https://t.co/6hPISBJ3kD
248,2019-02-14 15:42:11+00:00,"The dastardly attack on #CRPF personnel at #Pulwama is an act of cowardice and barbarism.The attackers are the biggest enemies and threat to humanity and deserve stern punishment. Deepest condolences to the families of the martyrs
#PulwamaAttack #CRPFJawans #KashmirTerrorAttack https://t.co/4mWsEPmPQp"
249,2019-02-14 14:08:32+00:00,"Despicable Attack On CRPF Personnel.
Around 20 were reportedly killed &amp; 40 injured in a major attack on a CRPF convoy in Awantipora in Jammu and Kashmir's Pulwama district after terrorists targeted a convoy with an explosive. #Kashmir #TerroristAttack #pulwamaterrorattack #CRPF"
250,2019-02-14 13:19:31+00:00,Heart Wrenching! 30 brave #CRPF soldiers Martyred and many injured in terrorist attack in #Pulwama in J&amp;K. We strongly condemn this cowardly terrorist attack. I salute our soldiers. Condolences to bereaved families and prayers to the wounded. https://t.co/Jor7nCSUsJ
251,2019-02-13 06:15:42+00:00,"Fatal attack on our brother mohd arif by the bjp goons supported by Ajay grandson of vidhayak dalveer singh  and still police charged against students ,all the prooves are against these bjp goons
They attacked arif in the campus!
#DemocraticAMUVsRepublicTv 
#WeStandWithAMU 
#AMU https://t.co/eQ07SA69YX"
252,2019-02-13 01:44:25+00:00,"We really condemn for the attack of hooligans again in the educational institutions like ALIGARH MUSLIM UNIVERSITY... It shows distruction of democratic frame of Indian constitution...today most of agencies are working for the ruling power...
#DemocraticAMUVsRepublicTV
#WeAreAMU"
253,2019-02-12 23:49:36+00:00,"Mohd Arif Khan student of MA HR attack by goons near habib hall, radio colony. #DemocraticAMUvsrepublicTv. Let us show them out strength!

#WeAreAMU https://t.co/saPtCTJ6L3"
254,2019-02-12 18:34:29+00:00,"We really condemn for the attack of hooligans again in the educational institutions like ALIGARH MUSLIM UNIVERSITY.. It shows distruction of democratic frame of Indian constitution...today most of agencies are working for the ruling power...
#DemocraticAMUVsRepublicTV
#WeAreAMU"
255,2019-01-19 10:27:45+00:00,Isi tank se mahagathbandan ki post  (kolkata) pr attack krna chiye. https://t.co/CTJZM8k3k5
256,2019-01-12 12:51:55+00:00,ISI investigating their own terror attack..clean cheat to their own terror attack..Who will forget ever.. https://t.co/HE9reMUihv
257,2018-12-13 10:00:25+00:00,"@RahulGandhi Kamalnath who led a mob of 4000 and attacked the Rakabgunj sahib Gurudwara next to parliament street in 1984 , 2 innocent people were also killed in this attack, has been awarded the Chief Ministership of Madhya Pradesh by Congress."
